0.0170189626514912,0.0223180428147316,0.544772863388062
-0.00293531293047326,0.100623933215768,0.50143581258909
-0.0324436434774951,0.162168837217545,0.585241107382098
-0.118492588231113,0.252034252290482,0.590440177426519
-0.201281418659864,0.190477021489366,0.623085562828143
-0.123234898150085,0.160255608539068,0.535919826985871
-0.219230288377148,0.151795955993923,0.448538994651179
-0.271574297542029,0.245922782329658,0.528980609348141
-0.201390340187777,0.199255932204862,0.536932677492574
-0.226348944913302,0.251305679478211,0.539439750320589
-0.19280419275622,0.257626966310343,0.447295818991271
-0.205276673437234,0.343993977560511,0.53345777806299
-0.161086204824087,0.300852658170524,0.581164641043354
-0.133090441511064,0.271662394120053,0.618736919096654
-0.199895608246752,0.259683299640829,0.694751966348839
-0.134055389580817,0.225750725578253,0.640545600557594
-0.0553809066640213,0.195822761288614,0.677879582221204
0.0359127439180826,0.213550787927226,0.709340390127416
0.107648009104016,0.201462771826957,0.794134347908833
0.0873353424343822,0.264416151094296,0.830978052963598
0.169529748592764,0.260914282425585,0.774143044757363
0.259580223421828,0.344939933168992,0.703675047708164
0.335792657322611,0.373156052432413,0.69006573136211
0.359711954110625,0.329367934915726,0.747266150965585
0.321203528858807,0.318774650756482,0.692487475996704
0.258710150766043,0.274021585170042,0.703776227058379
0.242010406882033,0.207943002407265,0.785137013830414
0.1626446445685,0.133158070226591,0.784225827147929
0.214739690254312,0.230108403231851,0.871226624458308
0.251628693628409,0.206746069474345,0.921180800942894
0.225361401964138,0.165578141875221,0.867633108665636
0.242259102093633,0.114460689012028,0.798111067038652
0.288688805267061,0.0395556699564857,0.856805144675091
0.221509192001303,0.08856994778209,0.771711104794842
0.311529998339019,-0.000924199737255479,0.77602378075535
0.246772129614723,-0.0529117252562333,0.835583391129416
0.2933030119521,-0.0215989946592212,0.929064418833838
0.321194681061514,0.0303479737173906,0.847760514264455
0.24817516339531,0.0343899876866826,0.763406942607199
0.162156442946353,-0.0246789950630613,0.755691037285569
0.226091898981981,-0.0100152693839432,0.806807204364815
